uid,gics_sector,country,type_of_target,year,scope1_tonnes,scope2_tonnes,targeted_emissions,scenario,growth_rate,interpolation_method
C025,IT,Australia,Direct,2033,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2034,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2035,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2036,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2037,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2038,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2039,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2040,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2041,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2042,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2043,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2044,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2045,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2046,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2047,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2048,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2049,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2050,9625560,1199520,10825080,low,0.0,linear
C025,IT,Australia,Direct,2025,16370000,2040000,18410000,med,0.01,linear
C025,IT,Australia,Direct,2026,15021112,1871904,16893016,med,0.01,linear
C025,IT,Australia,Direct,2027,13672224,1703808,15376032,med,0.01,linear
C025,IT,Australia,Direct,2028,12323336,1535712,13859048,med,0.01,linear
C025,IT,Australia,Direct,2029,10974448,1367616,12342064,med,0.01,linear
C025,IT,Australia,Direct,2030,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2031,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2032,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2033,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2034,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2035,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2036,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2037,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2038,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2039,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2040,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2041,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2042,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2043,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2044,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2045,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2046,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2047,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2048,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2049,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2050,9625560,1199520,10825080,med,0.01,linear
C025,IT,Australia,Direct,2025,16370000,2040000,18410000,high,0.02,linear
C025,IT,Australia,Direct,2026,15021112,1871904,16893016,high,0.02,linear
C025,IT,Australia,Direct,2027,13672224,1703808,15376032,high,0.02,linear
C025,IT,Australia,Direct,2028,12323336,1535712,13859048,high,0.02,linear
C025,IT,Australia,Direct,2029,10974448,1367616,12342064,high,0.02,linear
C025,IT,Australia,Direct,2030,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2031,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2032,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2033,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2034,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2035,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2036,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2037,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2038,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2039,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2040,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2041,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2042,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2043,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2044,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2045,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2046,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2047,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2048,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2049,9625560,1199520,10825080,high,0.02,linear
C025,IT,Australia,Direct,2050,9625560,1199520,10825080,high,0.02,linear
C027,IT,Australia,Scope 2,2025,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2026,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2027,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2028,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2029,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2030,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2031,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2032,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2033,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2034,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2035,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2036,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2037,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2038,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2039,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2040,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2041,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2042,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2043,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2044,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2045,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2046,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2047,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2048,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2049,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2050,17630000,6970000,6970000,low,0.0,linear
C027,IT,Australia,Scope 2,2025,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2026,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2027,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2028,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2029,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2030,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2031,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2032,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2033,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2034,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2035,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2036,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2037,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2038,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2039,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2040,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2041,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2042,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2043,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2044,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2045,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2046,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2047,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2048,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2049,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2050,17630000,6970000,6970000,med,0.01,linear
C027,IT,Australia,Scope 2,2025,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2026,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2027,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2028,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2029,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2030,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2031,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2032,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2033,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2034,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2035,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2036,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2037,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2038,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2039,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2040,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2041,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2042,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2043,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2044,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2045,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2046,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2047,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2048,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2049,17630000,6970000,6970000,high,0.02,linear
C027,IT,Australia,Scope 2,2050,17630000,6970000,6970000,high,0.02,linear
C028,IT,Australia,Direct,2025,3430000,12650000,16080000,low,0.0,linear
C028,IT,Australia,Direct,2026,3280452,12098460,15378912,low,0.0,linear
C028,IT,Australia,Direct,2027,3130904,11546920,14677824,low,0.0,linear
C028,IT,Australia,Direct,2028,2981356,10995380,13976736,low,0.0,linear
C028,IT,Australia,Direct,2029,2831808,10443840,13275648,low,0.0,linear
C028,IT,Australia,Direct,2030,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2031,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2032,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2033,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2034,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2035,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2036,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2037,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2038,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2039,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2040,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2041,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2042,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2043,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2044,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2045,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2046,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2047,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2048,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2049,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2050,2682260,9892300,12574560,low,0.0,linear
C028,IT,Australia,Direct,2025,3430000,12650000,16080000,med,0.01,linear
C028,IT,Australia,Direct,2026,3280452,12098460,15378912,med,0.01,linear
C028,IT,Australia,Direct,2027,3130904,11546920,14677824,med,0.01,linear
C028,IT,Australia,Direct,2028,2981356,10995380,13976736,med,0.01,linear
C028,IT,Australia,Direct,2029,2831808,10443840,13275648,med,0.01,linear
C028,IT,Australia,Direct,2030,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2031,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2032,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2033,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2034,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2035,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2036,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2037,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2038,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2039,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2040,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2041,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2042,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2043,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2044,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2045,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2046,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2047,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2048,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2049,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2050,2682260,9892300,12574560,med,0.01,linear
C028,IT,Australia,Direct,2025,3430000,12650000,16080000,high,0.02,linear
C028,IT,Australia,Direct,2026,3280452,12098460,15378912,high,0.02,linear
C028,IT,Australia,Direct,2027,3130904,11546920,14677824,high,0.02,linear
C028,IT,Australia,Direct,2028,2981356,10995380,13976736,high,0.02,linear
C028,IT,Australia,Direct,2029,2831808,10443840,13275648,high,0.02,linear
C028,IT,Australia,Direct,2030,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2031,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2032,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2033,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2034,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2035,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2036,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2037,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2038,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2039,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2040,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2041,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2042,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2043,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2044,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2045,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2046,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2047,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2048,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2049,2682260,9892300,12574560,high,0.02,linear
C028,IT,Australia,Direct,2050,2682260,9892300,12574560,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2025,27550000,16770000,44320000,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2026,25682110,15632994,41315104,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2027,23814220,14495988,38310208,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2028,21946330,13358982,35305312,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2029,20078440,12221976,32300416,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2030,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2031,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2032,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2033,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2034,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2035,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2036,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2037,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2038,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2039,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2040,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2041,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2042,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2043,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2044,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2045,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2046,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2047,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2048,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2049,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2050,18210550,11084970,29295520,low,0.0,linear
C029,Consumer Discretionary,Global,Direct,2025,27550000,16770000,44320000,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2026,25682110,15632994,41315104,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2027,23814220,14495988,38310208,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2028,21946330,13358982,35305312,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2029,20078440,12221976,32300416,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2030,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2031,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2032,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2033,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2034,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2035,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2036,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2037,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2038,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2039,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2040,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2041,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2042,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2043,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2044,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2045,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2046,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2047,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2048,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2049,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2050,18210550,11084970,29295520,med,0.01,linear
C029,Consumer Discretionary,Global,Direct,2025,27550000,16770000,44320000,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2026,25682110,15632994,41315104,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2027,23814220,14495988,38310208,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2028,21946330,13358982,35305312,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2029,20078440,12221976,32300416,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2030,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2031,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2032,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2033,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2034,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2035,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2036,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2037,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2038,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2039,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2040,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2041,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2042,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2043,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2044,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2045,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2046,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2047,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2048,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2049,18210550,11084970,29295520,high,0.02,linear
C029,Consumer Discretionary,Global,Direct,2050,18210550,11084970,29295520,high,0.02,linear
C030,Real Estate,USA,Scope 1,2025,6780000,9440000,6780000,low,0.0,linear
C030,Real Estate,USA,Scope 1,2026,6514224,9440000,6514224,low,0.0,linear
C030,Real Estate,USA,Scope 1,2027,6248448,9440000,6248448,low,0.0,linear
C030,Real Estate,USA,Scope 1,2028,5982672,9440000,5982672,low,0.0,linear
C030,Real Estate,USA,Scope 1,2029,5716896,9440000,5716896,low,0.0,linear
C030,Real Estate,USA,Scope 1,2030,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2031,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2032,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2033,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2034,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2035,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2036,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2037,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2038,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2039,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2040,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2041,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2042,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2043,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2044,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2045,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2046,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2047,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2048,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2049,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2050,5451120,9440000,5451120,low,0.0,linear
C030,Real Estate,USA,Scope 1,2025,6780000,9440000,6780000,med,0.01,linear
C030,Real Estate,USA,Scope 1,2026,6514224,9440000,6514224,med,0.01,linear
C030,Real Estate,USA,Scope 1,2027,6248448,9440000,6248448,med,0.01,linear
C030,Real Estate,USA,Scope 1,2028,5982672,9440000,5982672,med,0.01,linear
C030,Real Estate,USA,Scope 1,2029,5716896,9440000,5716896,med,0.01,linear
C030,Real Estate,USA,Scope 1,2030,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2031,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2032,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2033,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2034,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2035,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2036,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2037,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2038,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2039,5451120,9440000,5451120,med,0.01,linear
