uid,year,technology,new_build,tonnes,plant_capacity,capex_usd,opex_usd_year,leftover_abatement,cost_per_tonne_abated,abatement_tech_sector,region,gics_sector
C033,2029,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2029,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2029,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2029,Wind Power,True,48962,90187,631170000.0,1643654.34,41225,7032.028757914111,Energy,Global,Financials
C033,2030,Wind Power,False,41225,90187,0.0,1383923.25,0,33.57,Energy,Global,Financials
C033,2030,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2030,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2030,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2030,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2030,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2030,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2030,Wind Power,True,12718,90187,631170000.0,426943.26,77469,7032.028757914111,Energy,Global,Financials
C033,2031,Wind Power,False,77469,90187,0.0,2600634.33,0,33.57,Energy,Global,Financials
C033,2031,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2031,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2031,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2031,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2031,Heat Pumps,True,842,10804,63060000.0,29579.460000000003,9962,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2032,Heat Pumps,False,9962,10804,0.0,349965.06,0,35.13,Consumer Discretionary,Global,Financials
C033,2032,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2032,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2032,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2032,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2032,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2032,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2032,Wind Power,True,43981,90187,631170000.0,1476442.17,46206,7032.028757914111,Energy,Global,Financials
C033,2033,Wind Power,False,46206,90187,0.0,1551135.42,0,33.57,Energy,Global,Financials
C033,2033,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2033,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2033,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2033,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2033,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2033,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2033,Wind Power,True,7737,90187,631170000.0,259731.09,82450,7032.028757914111,Energy,Global,Financials
C033,2034,Wind Power,False,82450,90187,0.0,2767846.5,0,33.57,Energy,Global,Financials
C033,2034,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2034,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2034,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2034,Grid-scale Battery Storage,True,73626,77765,255810000.0,6673460.64,4139,3380.1661364367,Utilities,Global,Financials
C033,2035,Grid-scale Battery Storage,False,4139,77765,0.0,375158.96,0,90.64,Utilities,Global,Financials
C033,2035,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2035,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2035,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2035,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2035,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2035,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2035,Wind Power,True,49804,90187,631170000.0,1671920.28,40383,7032.028757914111,Energy,Global,Financials
C033,2036,Wind Power,False,40383,90187,0.0,1355657.31,0,33.57,Energy,Global,Financials
C033,2036,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2036,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2036,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2036,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2036,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2036,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2036,Wind Power,True,13560,90187,631170000.0,455209.2,76627,7032.028757914111,Energy,Global,Financials
C033,2037,Wind Power,False,76627,90187,0.0,2572368.39,0,33.57,Energy,Global,Financials
C033,2037,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2037,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2037,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2037,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2037,Heat Pumps,True,1684,10804,63060000.0,59158.920000000006,9120,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2038,Heat Pumps,False,9120,10804,0.0,320385.60000000003,0,35.13,Consumer Discretionary,Global,Financials
C033,2038,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2038,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2038,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2038,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2038,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2038,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2038,Wind Power,True,44823,90187,631170000.0,1504708.11,45364,7032.028757914111,Energy,Global,Financials
C033,2039,Wind Power,False,45364,90187,0.0,1522869.48,0,33.57,Energy,Global,Financials
C033,2039,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2039,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2039,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2039,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2039,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2039,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2039,Wind Power,True,8579,90187,631170000.0,287997.03,81608,7032.028757914111,Energy,Global,Financials
C033,2040,Wind Power,False,81608,90187,0.0,2739580.56,0,33.57,Energy,Global,Financials
C033,2040,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2040,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2040,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2040,Grid-scale Battery Storage,True,74468,77765,255810000.0,6749779.5200000005,3297,3380.1661364367,Utilities,Global,Financials
C033,2041,Grid-scale Battery Storage,False,3297,77765,0.0,298840.08,0,90.64,Utilities,Global,Financials
C033,2041,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2041,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2041,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2041,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2041,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2041,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2041,Wind Power,True,50646,90187,631170000.0,1700186.22,39541,7032.028757914111,Energy,Global,Financials
C033,2042,Wind Power,False,39541,90187,0.0,1327391.37,0,33.57,Energy,Global,Financials
C033,2042,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2042,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2042,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2042,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2042,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2042,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2042,Wind Power,True,14402,90187,631170000.0,483475.14,75785,7032.028757914111,Energy,Global,Financials
C033,2043,Wind Power,False,75785,90187,0.0,2544102.45,0,33.57,Energy,Global,Financials
C033,2043,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2043,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2043,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2043,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2043,Heat Pumps,True,2526,10804,63060000.0,88738.38,8278,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2044,Heat Pumps,False,8278,10804,0.0,290806.14,0,35.13,Consumer Discretionary,Global,Financials
C033,2044,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2044,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2044,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2044,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2044,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2044,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2044,Wind Power,True,45665,90187,631170000.0,1532974.05,44522,7032.028757914111,Energy,Global,Financials
C033,2045,Wind Power,False,44522,90187,0.0,1494603.54,0,33.57,Energy,Global,Financials
C033,2045,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2045,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2045,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2045,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2045,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2045,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2045,Wind Power,True,9421,90187,631170000.0,316262.97000000003,80766,7032.028757914111,Energy,Global,Financials
C033,2046,Wind Power,False,80766,90187,0.0,2711314.62,0,33.57,Energy,Global,Financials
C033,2046,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2046,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2046,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2046,Grid-scale Battery Storage,True,75310,77765,255810000.0,6826098.4,2455,3380.1661364367,Utilities,Global,Financials
C033,2047,Grid-scale Battery Storage,False,2455,77765,0.0,222521.2,0,90.64,Utilities,Global,Financials
C033,2047,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2047,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2047,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2047,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2047,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2047,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2047,Wind Power,True,51488,90187,631170000.0,1728452.16,38699,7032.028757914111,Energy,Global,Financials
C033,2048,Wind Power,False,38699,90187,0.0,1299125.43,0,33.57,Energy,Global,Financials
C033,2048,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2048,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2048,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2048,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2048,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2048,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2048,Wind Power,True,15244,90187,631170000.0,511741.08,74943,7032.028757914111,Energy,Global,Financials
C033,2049,Wind Power,False,74943,90187,0.0,2515836.5100000002,0,33.57,Energy,Global,Financials
C033,2049,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2049,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2049,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2049,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2049,Heat Pumps,True,3368,10804,63060000.0,118317.84000000001,7436,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2050,Heat Pumps,False,7436,10804,0.0,261226.68000000002,0,35.13,Consumer Discretionary,Global,Financials
C033,2050,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Financials
C033,2050,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Global,Financials
C033,2050,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Global,Financials
C033,2050,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Global,Financials
C033,2050,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Global,Financials
C033,2050,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Financials
C033,2050,Wind Power,True,46507,90187,631170000.0,1561239.99,43680,7032.028757914111,Energy,Global,Financials
C034,2025,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2025,Utility-scale Solar,True,54776,54776,558640000.0,2422194.7199999997,0,10242.847135971957,Energy,EU,Energy
C034,2026,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2026,Utility-scale Solar,True,18040,54776,558640000.0,797728.7999999999,36736,10242.847135971957,Energy,EU,Energy
C034,2027,Utility-scale Solar,False,36736,54776,0.0,1624465.92,0,44.22,Energy,EU,Energy
C034,2027,Carbon Capture and Storage,True,31304,50000,340980000.0,3291928.6399999997,18696,6924.76,Energy,EU,Energy
C034,2028,Carbon Capture and Storage,False,18696,50000,0.0,1966071.3599999999,0,105.16,Energy,EU,Energy
C034,2028,Carbon Capture and Storage,True,49344,50000,340980000.0,5189015.04,656,6924.76,Energy,EU,Energy
C034,2029,Carbon Capture and Storage,False,656,50000,0.0,68984.95999999999,0,105.15999999999998,Energy,EU,Energy
C034,2029,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2029,Utility-scale Solar,True,17384,54776,558640000.0,768720.48,37392,10242.847135971957,Energy,EU,Energy
C034,2030,Utility-scale Solar,False,37392,54776,0.0,1653474.24,0,44.22,Energy,EU,Energy
C034,2030,Carbon Capture and Storage,True,30648,50000,340980000.0,3222943.6799999997,19352,6924.76,Energy,EU,Energy
C034,2031,Carbon Capture and Storage,False,19352,50000,0.0,2035056.3199999998,0,105.16,Energy,EU,Energy
C034,2031,Carbon Capture and Storage,True,48688,50000,340980000.0,5120030.08,1312,6924.76,Energy,EU,Energy
C034,2032,Carbon Capture and Storage,False,1312,50000,0.0,137969.91999999998,0,105.15999999999998,Energy,EU,Energy
C034,2032,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2032,Utility-scale Solar,True,16728,54776,558640000.0,739712.16,38048,10242.847135971957,Energy,EU,Energy
C034,2033,Utility-scale Solar,False,38048,54776,0.0,1682482.56,0,44.22,Energy,EU,Energy
C034,2033,Carbon Capture and Storage,True,29992,50000,340980000.0,3153958.7199999997,20008,6924.76,Energy,EU,Energy
C034,2034,Carbon Capture and Storage,False,20008,50000,0.0,2104041.28,0,105.16,Energy,EU,Energy
C034,2034,Carbon Capture and Storage,True,48032,50000,340980000.0,5051045.12,1968,6924.76,Energy,EU,Energy
C034,2035,Carbon Capture and Storage,False,1968,50000,0.0,206954.88,0,105.16,Energy,EU,Energy
C034,2035,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2035,Utility-scale Solar,True,16072,54776,558640000.0,710703.84,38704,10242.847135971957,Energy,EU,Energy
C034,2036,Utility-scale Solar,False,38704,54776,0.0,1711490.88,0,44.22,Energy,EU,Energy
C034,2036,Carbon Capture and Storage,True,29336,50000,340980000.0,3084973.76,20664,6924.76,Energy,EU,Energy
C034,2037,Carbon Capture and Storage,False,20664,50000,0.0,2173026.2399999998,0,105.15999999999998,Energy,EU,Energy
C034,2037,Carbon Capture and Storage,True,47376,50000,340980000.0,4982060.16,2624,6924.76,Energy,EU,Energy
C034,2038,Carbon Capture and Storage,False,2624,50000,0.0,275939.83999999997,0,105.15999999999998,Energy,EU,Energy
C034,2038,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2038,Utility-scale Solar,True,15416,54776,558640000.0,681695.52,39360,10242.847135971957,Energy,EU,Energy
C034,2039,Utility-scale Solar,False,39360,54776,0.0,1740499.2,0,44.22,Energy,EU,Energy
C034,2039,Carbon Capture and Storage,True,28680,50000,340980000.0,3015988.8,21320,6924.76,Energy,EU,Energy
C034,2040,Carbon Capture and Storage,False,21320,50000,0.0,2242011.1999999997,0,105.15999999999998,Energy,EU,Energy
C034,2040,Carbon Capture and Storage,True,46720,50000,340980000.0,4913075.2,3280,6924.76,Energy,EU,Energy
C034,2041,Carbon Capture and Storage,False,3280,50000,0.0,344924.8,0,105.16,Energy,EU,Energy
C034,2041,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2041,Utility-scale Solar,True,14760,54776,558640000.0,652687.2,40016,10242.847135971957,Energy,EU,Energy
C034,2042,Utility-scale Solar,False,40016,54776,0.0,1769507.52,0,44.22,Energy,EU,Energy
C034,2042,Carbon Capture and Storage,True,28024,50000,340980000.0,2947003.84,21976,6924.76,Energy,EU,Energy
C034,2043,Carbon Capture and Storage,False,21976,50000,0.0,2310996.16,0,105.16000000000001,Energy,EU,Energy
C034,2043,Carbon Capture and Storage,True,46064,50000,340980000.0,4844090.24,3936,6924.76,Energy,EU,Energy
C034,2044,Carbon Capture and Storage,False,3936,50000,0.0,413909.76,0,105.16,Energy,EU,Energy
C034,2044,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2044,Utility-scale Solar,True,14104,54776,558640000.0,623678.88,40672,10242.847135971957,Energy,EU,Energy
C034,2045,Utility-scale Solar,False,40672,54776,0.0,1798515.8399999999,0,44.22,Energy,EU,Energy
C034,2045,Carbon Capture and Storage,True,27368,50000,340980000.0,2878018.88,22632,6924.76,Energy,EU,Energy
C034,2046,Carbon Capture and Storage,False,22632,50000,0.0,2379981.12,0,105.16000000000001,Energy,EU,Energy
C034,2046,Carbon Capture and Storage,True,45408,50000,340980000.0,4775105.28,4592,6924.76,Energy,EU,Energy
C034,2047,Carbon Capture and Storage,False,4592,50000,0.0,482894.72,0,105.16,Energy,EU,Energy
C034,2047,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2047,Utility-scale Solar,True,13448,54776,558640000.0,594670.5599999999,41328,10242.847135971957,Energy,EU,Energy
C034,2048,Utility-scale Solar,False,41328,54776,0.0,1827524.16,0,44.22,Energy,EU,Energy
C034,2048,Carbon Capture and Storage,True,26712,50000,340980000.0,2809033.92,23288,6924.76,Energy,EU,Energy
C034,2049,Carbon Capture and Storage,False,23288,50000,0.0,2448966.08,0,105.16,Energy,EU,Energy
C034,2049,Carbon Capture and Storage,True,44752,50000,340980000.0,4706120.32,5248,6924.76,Energy,EU,Energy
C034,2050,Carbon Capture and Storage,False,5248,50000,0.0,551879.6799999999,0,105.15999999999998,Energy,EU,Energy
C034,2050,Carbon Capture and Storage,True,50000,50000,340980000.0,5258000.0,0,6924.76,Energy,EU,Energy
C034,2050,Utility-scale Solar,True,12792,54776,558640000.0,565662.24,41984,10242.847135971957,Energy,EU,Energy
C037,2025,Wind Power,True,192720,192720,218940000.0,6003228.0,0,1167.2023038605232,Energy,USA,Energy
C037,2025,Utility-scale Solar,True,60952,60952,350520000.0,3106723.44,0,5801.724692216827,Energy,USA,Energy
C037,2026,Wind Power,True,30061,192720,218940000.0,936400.1499999999,162659,1167.2023038605232,Energy,USA,Energy
C037,2027,Wind Power,False,30061,192720,0.0,936400.1499999999,132598,31.15,Energy,USA,Energy
C037,2028,Wind Power,False,30062,192720,0.0,936431.2999999999,102536,31.15,Energy,USA,Energy
C037,2029,Wind Power,False,30061,192720,0.0,936400.1499999999,72475,31.15,Energy,USA,Energy
C037,2030,Wind Power,False,30061,192720,0.0,936400.1499999999,42414,31.15,Energy,USA,Energy
C037,2031,Wind Power,False,30061,192720,0.0,936400.1499999999,12353,31.15,Energy,USA,Energy
C037,2032,Wind Power,False,12353,192720,0.0,384795.94999999995,0,31.149999999999995,Energy,USA,Energy
C037,2032,Wind Power,True,17708,192720,218940000.0,551604.2,175012,1167.2023038605232,Energy,USA,Energy
C037,2033,Wind Power,False,30062,192720,0.0,936431.2999999999,144950,31.15,Energy,USA,Energy
C037,2034,Wind Power,False,30061,192720,0.0,936400.1499999999,114889,31.15,Energy,USA,Energy
C037,2035,Wind Power,False,30061,192720,0.0,936400.1499999999,84828,31.15,Energy,USA,Energy
C037,2036,Wind Power,False,30061,192720,0.0,936400.1499999999,54767,31.15,Energy,USA,Energy
C037,2037,Wind Power,False,30061,192720,0.0,936400.1499999999,24706,31.15,Energy,USA,Energy
C037,2038,Wind Power,False,24706,192720,0.0,769591.8999999999,0,31.149999999999995,Energy,USA,Energy
C037,2038,Wind Power,True,5356,192720,218940000.0,166839.4,187364,1167.2023038605232,Energy,USA,Energy
C037,2039,Wind Power,False,30061,192720,0.0,936400.1499999999,157303,31.15,Energy,USA,Energy
C037,2040,Wind Power,False,30061,192720,0.0,936400.1499999999,127242,31.15,Energy,USA,Energy
C037,2041,Wind Power,False,30061,192720,0.0,936400.1499999999,97181,31.15,Energy,USA,Energy
C037,2042,Wind Power,False,30061,192720,0.0,936400.1499999999,67120,31.15,Energy,USA,Energy
C037,2043,Wind Power,False,30062,192720,0.0,936431.2999999999,37058,31.15,Energy,USA,Energy
C037,2044,Wind Power,False,30061,192720,0.0,936400.1499999999,6997,31.15,Energy,USA,Energy
C037,2045,Wind Power,False,6997,192720,0.0,217956.55,0,31.15,Energy,USA,Energy
C037,2045,Wind Power,True,23064,192720,218940000.0,718443.6,169656,1167.2023038605232,Energy,USA,Energy
C037,2046,Wind Power,False,30061,192720,0.0,936400.1499999999,139595,31.15,Energy,USA,Energy
C037,2047,Wind Power,False,30061,192720,0.0,936400.1499999999,109534,31.15,Energy,USA,Energy
C037,2048,Wind Power,False,30062,192720,0.0,936431.2999999999,79472,31.15,Energy,USA,Energy
C037,2049,Wind Power,False,30061,192720,0.0,936400.1499999999,49411,31.15,Energy,USA,Energy
C037,2050,Wind Power,False,30061,192720,0.0,936400.1499999999,19350,31.15,Energy,USA,Energy
